"Municipality","Constituency","Party_No","Name","Name_hanja","Gender","Female_dm","Male_dm","Party","Date_of_birth","Age","Address","Occupation","Education","Career","Votes","Votes_share","Win_dm"
"서울특별시","서초구갑","2","조은희","趙恩禧","여",1,0,"국민의힘","1961-05-20",62,"서울특별시 서초구 방배로32길","국회의원","서울대학교 대학원 국어국문학과 졸업 (문학석사)","(현) 서초구갑 국회의원(전) 민선6,7기 서초구청장",74813,68.44,1
"서울특별시","서초구을","1","홍익표","洪翼杓","남",0,1,"더불어민주당","1967-11-20",56,"서울특별시 서초구 효령로34길","정치인","한양대학교 대학원 정치외교학과 졸업(정치학 박사)","(현) 더불어민주당 원내대표(전) 국회 문화체육관광위원회 위원장",57404,42.5,0
"서울특별시","서초구을","2","신동욱","申東旭","남",0,1,"국민의힘","1967-08-03",56,"서울특별시 서초구 사평대로20길","정당인","서울대학교 보건대학원 보건학과 졸업 (보건학석사)","(전) SBS 워싱턴 특파원(전) TV조선 뉴스9 앵커",77638,57.49,1
"서울특별시","강남구갑","1","김태형","金泰亨","남",0,1,"더불어민주당","1970-12-01",53,"서울특별시 강남구 강남대로114길","정당인","오하이오주립대학교 교육대학 박사(교수학습 전공)(1997.1-2007.12)","(현)더불어민주당 부대변인(전)한국해양대학교 교직과 부교수",33781,35.81,0
"서울특별시","강남구갑","2","서명옥","徐明玉","여",1,0,"국민의힘","1960-11-26",63,"서울특별시 강남구 압구정로","의사 ","연세대학교 보건대학원 졸업(보건학 석사)","(전)한국공공조직은행장(전)강남구보건소 소장 ",60549,64.18,1
"서울특별시","강남구을","1","강청희","姜淸曦","남",0,1,"더불어민주당","1964-06-29",59,"서울특별시 강남구 남부순환로379길","의사 ","연세대학교 대학원 의과학과 졸업(의학석사)","(전)한국공공조직은행 은행장 (전)국민건강보험공단 급여상임이사 ",50663,41.42,0
"서울특별시","강남구을","2","박수민","朴琇民","남",0,1,"국민의힘","1967-12-03",56,"서울특별시 강남구 자곡로","AI 스타트업 대표 ","서울대학교 대학원 경영학과 졸업(경영학 석사)","(전)유럽부흥개발은행(EBRD) 이사 (현)AI 스타트업((주)아이넥스 코퍼레이션) 대표 ",71633,58.57,1
"서울특별시","강남구병","1","박경미","朴炅美","여",1,0,"더불어민주당","1965-10-15",58,"서울특별시 강남구 언주로30길","정치인","미국 일리노이대학교 수학교육학 박사 (Ph.D)(1990.8.~1993.1.)","(전) 제20대 국회의원(전) 청와대 대변인",32908,32.75,0
"서울특별시","강남구병","2","고동진","高東眞","남",0,1,"국민의힘","1961-03-26",63,"서울특별시 강남구 남부순환로","정당인","성균관대학교 산업공학과 졸업","(전) 삼성전자 대표이사 (현) 국민의힘 선거대책위원회 부위원장",66597,66.28,1
"서울특별시","강남구병","7","양한별","梁한별","남",0,1,"내일로미래로","1956-07-20",67,"서울특별시 서초구 서운로","정당인","한국방송통신대학교 법학과 졸업","(전)2020 강남구 병선거구 국회의원 후보 (현)국가유공자 공상군경 7급",960,0.95,0
"서울특별시","송파구갑","1","조재희","趙在喜","남",0,1,"더불어민주당","1959-02-17",65,"서울특별시 송파구 올림픽로","정당인","고려대학교 대학원 정치외교학과 졸업(정치학박사)","(전) 대통령 비서실 국정과제비서관(전) 한국폴리텍대학 이사장",48831,45.13,0
"서울특별시","송파구갑","2","박정훈","朴庭勳","남",0,1,"국민의힘","1971-02-08",53,"서울특별시 송파구 백제고분로","정당인","뉴욕주립대학교 스토니브룩캠퍼스 기술경영 이학석사(2003.7. ~ 2004.7.)","(전) TV조선 보도본부 시사제작국장(전) '박정훈의 정치다' 앵커",56521,52.24,1
"서울특별시","송파구갑","7","송재열","宋在悅","남",0,1,"개혁신당","1980-07-15",43,"서울특별시 송파구 위례성대로16길","송재열교육개혁연구소 소장","코넬대학교 건축학과 휴학중(2006.8. ~ 2008.12.)","(현) 송재열 교육개혁연구소 소장(현) 개혁신당 정책위 부의장",2839,2.62,0
"서울특별시","송파구을","1","송기호","宋基昊","남",0,1,"더불어민주당","1963-09-13",60,"서울특별시 송파구 중대로","변호사","서울대학교 무역학과 졸업","(현) 서울시 공익변호사(전) 대통령직속 정책기획위원회 자문위원",57990,42.79,0
"서울특별시","송파구을","2","배현진","裵賢鎭","여",1,0,"국민의힘","1983-11-06",40,"서울특별시 송파구 올림픽로","국회의원","북한대학원대학교 북한학과 석사 수료","(현) 제21대 국회의원(전) 국민의힘 최고위원",77531,57.2,1
"서울특별시","송파구병","1","남인순","南仁順","여",1,0,"더불어민주당","1958-11-05",65,"서울특별시 송파구 오금로","국회의원","성공회대학교 시민사회복지대학원 사회복지학과 졸업(사회복지학석사)","(현) 송파병 국회의원(현) 국회 정치개혁특별위원장",80358,51.04,1
"서울특별시","송파구병","2","김근식","金根植","남",0,1,"국민의힘","1965-03-31",59,"서울특별시 송파구 충민로","경남대학교 정치외교학과 교수","서울대학교대학원 정치학과 졸업(정치학박사)","(전) 국민의힘 송파구병 당협위원장(전) 국민의힘 비전전략실장",77072,48.95,0
"서울특별시","강동구갑","1","진선미","陣善美","여",1,0,"더불어민주당","1967-05-14",56,"서울특별시 강동구 고덕로","국회의원","성균관대학교 법학과 졸업","(전)국회 국토교통위원회 위원장(현)제21대 국회의원(강동구갑)",73791,50.12,1
"서울특별시","강동구갑","2","전주혜","全珠惠","여",1,0,"국민의힘","1966-07-15",57,"서울특별시 강동구 고덕로","국회의원","서울대학교 법과대학 사법학과 졸업","(전)서울중앙지법·동부지법 부장판사 (현)국민의힘 강동갑 조직위원장",70489,47.88,0
"서울특별시","강동구갑","7","김기수","金起洙","남",0,1,"개혁신당","1961-06-08",62,"서울특별시 동대문구 답십리로23길","정당인","미국 스탠퍼드대학교 대학원 졸업(토목환경공학 박사, 1997.8.~2002.1.)","(전)대우건설 현장소장(현)개혁신당 정책위부의장",2920,1.98,0
"서울특별시","강동구을","1","이해식","李海植","남",0,1,"더불어민주당","1963-11-13",60,"서울특별시 강동구 천호대로","국회의원","서울시립대학교 일반대학원 도시행정학과 박사과정 수료","(전)강동구청장(3선)(현)제21대 국회의원(강동구을)",71376,53.55,1
"서울특별시","강동구을","2","이재영","李宰榮","남",0,1,"국민의힘","1975-11-16",48,"서울특별시 강동구 강동대로","동아방송예술대학교 초빙교수","미국조지타운대학교 졸업(경영학학사, 1994. 9.~1998. 5.)","(전)제19대 국회의원(전)국민의힘 강동(을)당원협의회 위원장",59551,44.68,0
"서울특별시","강동구을","7","정승우","鄭承右","남",0,1,"개혁신당","1970-02-13",54,"서울특별시 강동구 천호옛6길","전주대학교 객원교수","전주대학교 일반대학원 박사 학위과정 재학중","(현)이준석 당대표 정무특보(현)삼봉정도전역사문화진흥원 이사장",2353,1.76,0
"부산광역시","중구영도구","1","박영미","朴英美","여",1,0,"더불어민주당","1961-12-06",62,"부산광역시 영도구 태종로","정당인","서울대학교 사회학과 졸업","(현) 더불어민주당 부산시 중구 영도구 지역위원장(전) 부산시 인재평생교육진흥원 원장",36739,43.54,0
"부산광역시","중구영도구","2","조승환","趙承煥","남",0,1,"국민의힘","1966-02-17",58,"부산광역시 영도구 태종로","정당인","고려대학교 법학과 졸업","(전) 해양수산부 장관(전) 부산지방해양수산청장",46254,54.82,1
"부산광역시","중구영도구","5","김영진","金榮珍","남",0,1,"녹색정의당","1962-10-16",61,"부산광역시 영도구 해안산책길","정당인","부산공업고등학교 기계과 졸업","(전) 2022년 제8회 전국동시지방선거 부산광역시장선거 후보(현) 녹색정의당 부산광역시당 위원장",1374,1.62,0
"부산광역시","서구동구","1","최형욱","崔亨旭","남",0,1,"더불어민주당","1957-11-19",66,"부산광역시 동구 자성로116번길","정당인","동아대학교 대학원 신문방송학과 수료","(전)5대, 6대 부산광역시의회의원(전)부산광역시 동구청장",47066,42.04,0
"부산광역시","서구동구","2","곽규택","郭圭澤","남",0,1,"국민의힘","1971-04-12",52,"부산광역시 서구 송도해변로","법무법인 친구 대표변호사","서울대학교 행정대학원 졸업(행정학 석사)","(전)서울중앙지검 부장검사(현)동아대학교 법학전문대학원 겸임교수",64884,57.95,1
"부산광역시","부산진구갑","1","서은숙","徐銀淑","여",1,0,"더불어민주당","1967-09-25",56,"부산광역시 부산진구 백양산로","정당인","부산대학교 대학원 국민윤리학과 박사과정 수료","(전)민선7기 부산진구 구청장(현)더불어민주당 최고위원",50220,47.21,0
"부산광역시","부산진구갑","2","정성국","鄭聖國","남",0,1,"국민의힘","1971-04-03",53,"부산광역시 부산진구 성지로35번길","정당인","부산교육대학교 교육대학원 졸업(교육학석사)","(전)한국교원단체총연합회 회장(전)대통령소속 국가교육위원회 위원",56153,52.78,1
"부산광역시","부산진구을","1","이현","李玄","여",1,0,"더불어민주당","1986-08-19",37,"부산광역시 부산진구 가야대로","정당인","서울대학교 경영학과 졸업","(전)부산시의원(해양교통위원회 위원장)(현)더불어민주당 부산진구을 지역위원장",44286,44.13,0
"부산광역시","부산진구을","2","이헌승","李憲昇","남",0,1,"국민의힘","1963-05-11",60,"부산광역시 부산진구 백양대로208번길","부산진구을 국회의원","한국해양대학교 대학원 무역학과 박사과정 수료","(현)제19·20·21대 국회의원(전)국회 국토교통·국방위원회 위원장",53897,53.71,1
"부산광역시","부산진구을","7","이종혁","李鍾赫","남",0,1,"자유통일당","1956-08-02",67,"부산광역시 부산진구 가야대로","정당인","연세대학교 행정대학원 졸업(행정학석사)","(전)제18대 국회의원(전)자유한국당 최고위원",2153,2.14,0
"부산광역시","동래구","1","박성현","朴省炫","남",0,1,"더불어민주당","1967-12-10",56,"부산광역시 동래구 중앙대로1473번길","법무법인 진심 법률고문","미국 하워드대학교 로스쿨 석사과정 법학석사 (2006.8~2007.5)","(현)더불어민주당 동래구 지역위원장(전)청와대 정무수석비서실 행정관",67941,43.21,0
"부산광역시","동래구","2","서지영","徐知英","여",1,0,"국민의힘","1975-02-18",49,"부산광역시 동래구 온천장로65번길","정당인","연세대학교 행정대학원 정책학 석사","(전)청와대 국정기획수석실 행정관(전)국회의장 정무조정비서관(2급상당)",85313,54.26,1
"부산광역시","동래구","7","이재웅","李在雄","남",0,1,"개혁신당","1966-10-10",57,"부산광역시 동래구 명륜로","(주)진선명 대표이사","부경대학교 경영대학원 경영학과(경영학전공) 석사","(현)부산광역시 학교 학부모총연합회 회장(현)(사)부산항일학생의거 기념사업회 이사장",3958,2.51,0
"부산광역시","남구","1","박재호","朴在昊","남",0,1,"더불어민주당","1959-02-13",65,"부산광역시 남구 분포로","국회의원","중앙대학교 행정대학원 졸업(행정학 석사)","(현) 부산 남구을 재선 국회의원(제20대,제21대)(전) 노무현대통령 비서실 정무2비서관",70868,45.59,0
"부산광역시","남구","2","박수영","朴洙瑩","남",0,1,"국민의힘","1964-01-07",60,"부산광역시 남구 수영로","부산 남구갑 국회의원","하버드대학교 졸업(공공정책학 석사)(1994.09~1996.06)","(전) 경기도 행정1부지사(전) 여의도연구원 원장",84563,54.4,1
"부산광역시","북구갑","1","전재수","田載秀","남",0,1,"더불어민주당","1971-04-20",52,"부산광역시 북구 백양대로1016번길","제21대 국회의원","동국대학교 대학원 정치학과 졸업","(현) 부산 북구강서구갑 국회의원(전) 청와대 제2부속실장",43548,52.31,1
